year,geo_name,geo,grads_total_growth
2013,"Caddo County","05000US40015",None
2013,"Caledonia County","05000US50005",None
2013,"Madison County","05000US28089",None
2013,"Harrison County, MS","05000US28047",None
2013,"Bannock County","05000US16005",None
2013,"Blair County, PA","05000US42013",None
2013,"Indiana County","05000US42063",None
2013,"Copiah County","05000US28029",None
2013,"Beaverhead County","05000US30001",None
2013,"Lawrence County","05000US42073",None
2013,"Choctaw County","05000US40023",None
2013,"Addison County","05000US50001",None
2013,"Lamar County","05000US28073",None
2013,"Lumpkin County","05000US13187",None
2013,"Jefferson County","05000US53031",None
2013,"Arecibo Municipio","05000US72013",None
2013,"Stone County","05000US28131",None
2013,"Coos County","05000US33007",None
2013,"Mifflin County","05000US42087",None
2013,"Pickens County, SC","05000US45077",None
2013,"Blaine County","05000US30005",None
2013,"Jones County","05000US28067",None
2013,"Northumberland County","05000US42097",None
2013,"Taylor County","05000US21217",None
2013,"Kittitas County","05000US53037",None
2013,"Pontotoc County","05000US28115",None
2013,"Venango County","05000US42121",None
2013,"Schenectady County, NY","05000US36093",None
2013,"Kent County, RI","05000US44003",None
2013,"Floyd County","05000US13115",None
2013,"Tioga County","05000US42117",None
2013,"Clarion County","05000US42031",None
2013,"Bucks County, PA","05000US42017",None
2013,"Cumberland County, PA","05000US42041",None
2013,"Chittenden County, VT","05000US50007",None
2013,"Jackson County, OR","05000US41029",None
2013,"Rankin County, MS","05000US28121",None
2013,"Saratoga County, NY","05000US36091",None
2013,"Lebanon County, PA","05000US42075",None
2013,"Allegany County","05000US36003",None
2013,"Bristol County, MA","05000US25005",None
2013,"Ross County","05000US39141",None
2013,"Somerset County, NJ","05000US34035",None
2013,"Forrest County","05000US28035",None
2013,"Knox County","05000US21121",None
2013,"Clark County","05000US05019",None
2013,"Queen Anne's County","05000US24035",None
2013,"Franklin County","05000US13119",None
2013,"Lycoming County, PA","05000US42081",None
2013,"Delaware County","05000US36025",None
2013,"McKean County","05000US42083",None
2013,"Lamar County","05000US13171",None
2013,"Decatur County","05000US13087",None
2013,"Union County","05000US42119",None
2013,"Harnett County, NC","05000US37085",None
2013,"Madison County","05000US16065",None
2013,"Boyle County","05000US21021",None
2013,"Orange County","05000US50017",None
2013,"Hall County","05000US31079",None
2013,"Iron County","05000US49021",None
2013,"Coahoma County","05000US28027",None
2013,"Jessamine County","05000US21113",None
2013,"Schuylkill County, PA","05000US42107",None
2013,"Lincoln County","05000US35027",None
2013,"Randolph County","05000US13243",None
2013,"Troup County","05000US13285",None
2013,"Greene County","05000US42059",None
2013,"Windsor County","05000US50027",None
2013,"Montgomery County, PA","05000US42091",None
2013,"San Germán Municipio","05000US72125",None
2013,"Susquehanna County","05000US42115",None
2013,"Lawrence County","05000US05075",None
2013,"Clinton County","05000US42035",None
2013,"Belknap County","05000US33001",None
2013,"Colquitt County","05000US13071",None
2013,"Alcorn County","05000US28003",None
2013,"Montgomery County","05000US13209",None
2013,"McCracken County","05000US21145",None
2013,"Montgomery County","05000US21173",None
2013,"Jefferson County","05000US42065",None
2013,"Klamath County","05000US41035",None
2013,"Wyoming County","05000US42131",None
2013,"St. Francis County","05000US05123",None
2013,"Campbell County","05000US47013",None
2013,"Somerset County","05000US24039",None
2013,"Bossier Parish, LA","05000US22015",None
2013,"Henderson County, NC","05000US37089",None
2013,"Jefferson County","05000US47089",None
2013,"St. Tammany Parish, LA","05000US22103",None
2013,"Twin Falls County","05000US16083",None
2013,"Moore County","05000US47127",None
2013,"Cayuga County","05000US36011",None
2013,"Cherokee County, GA","05000US13057",None
2013,"Monroe County, PA","05000US42089",None
2013,"Kenton County, KY","05000US21117",None
2013,"St. Mary Parish","05000US22101",None
2013,"Washington County, MD","05000US24043",None
2013,"Barnes County","05000US38003",None
2013,"Cambria County, PA","05000US42021",None
2013,"Wayne County","05000US31179",None
2013,"Fayette County, PA","05000US42051",None
2013,"Rosebud County","05000US30087",None
2013,"Wicomico County, MD","05000US24045",None
2014,"Cheatham County","05000US47021",None
2013,"Dauphin County, PA","05000US42043",None
2013,"Lewis and Clark County","05000US30049",None
2013,"Putnam County","05000US47141",None
2013,"Weakley County","05000US47183",None
2013,"Scott County","05000US21209",None
2013,"Somerset County","05000US42111",None
2013,"Newport County","05000US44005",None
2013,"McNairy County","05000US47109",None
2013,"Randolph County","05000US05121",None
2013,"Garrett County","05000US24023",None
2013,"Chester County","05000US47023",None
2013,"Buffalo County","05000US31019",None
2013,"Madison County","05000US21151",None
2013,"Missoula County, MT","05000US30063",None
2013,"Hamblen County","05000US47063",None
2013,"Clark County, WA","05000US53011",None
2013,"Hardin County","05000US47071",None
2013,"Overton County","05000US47133",None
2013,"Henderson County","05000US47077",None
2013,"Eau Claire County, WI","05000US55035",None
2013,"Gibson County","05000US47053",None
2013,"Kemper County","05000US28069",None
2013,"Carter County","05000US47019",None
2013,"Kay County","05000US40071",None
2013,"Greene County","05000US47059",None
2013,"Rio Arriba County","05000US35039",None
2013,"Franklin County","05000US47051",None
2013,"Guilford County, NC","05000US37081",None
2013,"McMinn County","05000US47107",None
2013,"St. Charles Parish","05000US22089",None
2013,"Hardin County, KY","05000US21093",None
2013,"Kent County","05000US24029",None
2013,"Aguadilla Municipio","05000US72005",None
2013,"Henry County","05000US47079",None
2013,"Comanche County, OK","05000US40031",None
2013,"Lawrence County","05000US47099",None
2013,"Lincoln County","05000US47103",None
2013,"Lewis County","05000US47101",None
2013,"Columbia County","05000US36021",None
2013,"Dickson County","05000US47043",None
2013,"Robeson County, NC","05000US37155",None
2013,"Monroe County","05000US47123",None
2013,"Lincoln Parish","05000US22061",None
2013,"Coffee County","05000US47031",None
2013,"Erie County","05000US39043",None
2013,"Thomas County","05000US13275",None
2013,"Dyer County","05000US47045",None
2013,"Bedford County","05000US47003",None
2013,"Charles County, MD","05000US24017",None
2013,"Claiborne County","05000US47025",None
2013,"Greenup County","05000US21089",None
2013,"Ascension Parish, LA","05000US22005",None
2013,"Towns County","05000US13281",None
2013,"York County","05000US31185",None
2013,"Prince George's County, MD","05000US24033",None
2013,"Phillips County","05000US05107",None
2013,"Harford County, MD","05000US24025",None
2013,"Grant County","05000US35017",None
2013,"Dawes County","05000US31045",None
2013,"Frederick County, MD","05000US24021",None
2013,"Salem County","05000US34033",None
2013,"Hall County, GA","05000US13139",None
2013,"Montgomery County, TN","05000US47125",None
2013,"Carroll County, MD","05000US24013",None
2013,"Washita County","05000US40149",None
2013,"Sullivan County, TN","05000US47163",None
2013,"Washington County, TN","05000US47179",None
2013,"Silver Bow County","05000US30093",None
2013,"Madison County, TN","05000US47113",None
2013,"Lafourche Parish","05000US22057",None
2013,"Hardeman County","05000US47069",None
2013,"Trujillo Alto Municipio","05000US72139",None
2013,"Penobscot County, ME","05000US23019",None
2013,"Carroll County","05000US47017",None
2013,"Centre County, PA","05000US42027",None
2013,"Stephens County","05000US13257",None
2013,"Giles County","05000US47055",None
2013,"Jackson County, MI","05000US26075",None
2013,"White County","05000US13311",None
2013,"Yabucoa Municipio","05000US72151",None
2013,"Toombs County","05000US13279",None
2013,"Roberts County","05000US46109",None
2013,"Lauderdale County","05000US47097",None
2013,"Scott County","05000US47151",None
2013,"Baldwin County","05000US13009",None
2013,"Rhea County","05000US47143",None
2013,"Glacier County","05000US30035",None
2013,"Maury County","05000US47119",None
2013,"Dodge County","05000US31053",None
2013,"Roane County","05000US47145",None
2013,"Muskegon County, MI","05000US26121",None
2013,"Logan County","05000US40083",None
2013,"Richmond County, GA","05000US13245",None
2013,"Butler County, PA","05000US42019",None
2013,"Cache County, UT","05000US49005",None
2013,"Ponce Municipio, PR","05000US72113",None
2013,"Wilson County, TN","05000US47189",None
2013,"Lowndes County, GA","05000US13185",None
2013,"Minnehaha County, SD","05000US46099",None
2013,"Whitfield County, GA","05000US13313",None
2015,"Newton County, GA","05000US13217",None
2013,"Warren County","05000US47177",None
2013,"Benton County, WA","05000US53005",None
2013,"Cumberland County","05000US47035",None
2013,"Clayton County, GA","05000US13063",None
2013,"Shasta County, CA","05000US06089",None
2013,"Cecil County, MD","05000US24015",None
2013,"Allegany County","05000US24001",None
2013,"Washington County, AR","05000US05143",None
2013,"Rockdale County","05000US13247",None
2013,"Sequoyah County","05000US40135",None
2013,"Columbia County","05000US42037",None
2013,"Tipton County","05000US47167",None
2013,"Trousdale County","05000US47169",None
2013,"Livingston County, MI","05000US26093",None
2013,"Bradford County","05000US42015",None
2013,"Baxter County","05000US05005",None
2013,"Huntingdon County","05000US42061",None
2013,"Armstrong County","05000US42005",None
2013,"Fajardo Municipio","05000US72053",None
2013,"Washington County, PA","05000US42125",None
2013,"Essex County, NJ","05000US34013",None
2013,"Williamson County, TN","05000US47187",None
2013,"Beaver County, PA","05000US42007",None
2013,"Bibb County, GA","05000US13021",None
2013,"Franklin County, PA","05000US42055",None
2013,"Yankton County","05000US46135",None
2013,"York County, ME","05000US23031",None
2013,"Warren County, KY","05000US21227",None
2013,"Nemaha County","05000US31127",None
2013,"Carroll County, GA","05000US13045",None
2013,"Sumter County","05000US01119",None
2013,"Dallas County","05000US01047",None
2013,"Colbert County","05000US01033",None
2013,"Cassia County","05000US16031",None
2013,"Dale County","05000US01045",None
2013,"Escambia County","05000US01053",None
2013,"Marshall County","05000US01095",None
2013,"Coffee County","05000US01031",None
2013,"Doña Ana County, NM","05000US35013",None
2013,"Herkimer County","05000US36043",None
2013,"Tallapoosa County","05000US01123",None
2013,"Russell County","05000US01113",None
2013,"Delaware County","05000US40041",None
2013,"Limestone County","05000US01083",None
2013,"Niagara County, NY","05000US36063",None
2013,"Randolph County","05000US01111",None
2013,"Monroe County","05000US01099",None
2013,"Walker County","05000US01127",None
2013,"Charlottesville city","05000US51540",None
2013,"Sumner County, TN","05000US47165",None
2013,"Payne County","05000US40119",None
2013,"Lee County, AL","05000US01081",None
2013,"Ottawa County, MI","05000US26139",None
2013,"Dinwiddie County","05000US51053",None
2013,"Mountrail County","05000US38061",None
2013,"Amherst County","05000US51009",None
2013,"Howell County","05000US29091",None
2013,"Miller County","05000US29131",None
2013,"Barton County","05000US20009",None
2013,"Tazewell County","05000US51185",None
2013,"Douglas County, CO","05000US08035",None
2013,"Elmore County","05000US01051",None
2013,"Custer County","05000US30017",None
2013,"Pulaski County","05000US51155",None
2013,"Texas County","05000US29215",None
2013,"Douglas County, OR","05000US41019",None
2013,"Lexington city","05000US51678",None
2013,"Rockingham County, NH","05000US33015",None
2013,"Frederick County","05000US51069",None
2013,"Lauderdale County","05000US01077",None
2013,"Yakima County, WA","05000US53077",None
2013,"Prince Edward County","05000US51147",None
2013,"Suffolk city","05000US51800",None
2013,"Pope County","05000US05115",None
2013,"Marion County","05000US29127",None
2013,"Montgomery County, AL","05000US01101",None
2013,"Polk County","05000US05113",None
2013,"Hampton city, VA","05000US51650",None
2013,"Franklin County, MO","05000US29071",None
2013,"Coamo Municipio","05000US72043",None
2013,"Tuscaloosa County, AL","05000US01125",None
2013,"Rice County","05000US20159",None
2013,"St. Francois County","05000US29187",None
2013,"Lea County","05000US35025",None
2013,"Collier County, FL","05000US12021",None
2013,"Taney County","05000US29213",None
2013,"Pike County","05000US01109",None
2013,"Leavenworth County","05000US20103",None
2013,"Hill County","05000US30041",None
2013,"Harrisonburg city","05000US51660",None
2013,"Brunswick County","05000US51025",None
2013,"Cole County","05000US29051",None
2013,"Cattaraugus County","05000US36009",None
2013,"Adair County","05000US29001",None
2013,"Dallas County","05000US29059",None
2013,"Pike County","05000US29163",None
2013,"Traill County","05000US38097",None
2013,"Nodaway County","05000US29147",None
2013,"Buchanan County","05000US29021",None
2013,"Lane County, OR","05000US41039",None
2013,"Lewis County","05000US29111",None
2013,"Osage County","05000US29151",None
2013,"Union County","05000US41061",None
2013,"Shelby County, AL","05000US01117",None
2013,"Jasper County, MO","05000US29097",None
2013,"Ottawa County","05000US40115",None
2013,"Franklin city","05000US51620",None
2013,"Orleans Parish, LA","05000US22071",None
2013,"Talladega County","05000US01121",None
